Senti score,Original text,Original Tag,Prediction,Senti words 
 0,"good. Plenty of parking free internet near the supermarket Distance from new commercial centers such as Dubai Mall and Emirates Mall
",Positive,Positive,good free new
 0.4,"Vocabulary of Al-Otoum, its language and style The most beautiful part is the messages ... an incomplete star because the end is normal and expected .. I was the best in a surprising end .. Also, some internal dialogue between the characters was traditional. But it remains to oppress his silence
",Positive,Negative,style beautiful incomplete best oppress
 0,"Above description is excellent. Honestly excellent. nothing
",Positive,Positive,excellent excellent
 0,"The language of the book is beautiful, interesting to read ..
",Positive,Positive,beautiful interesting
 0.05,"The book is very sweet, I don’t like the short stories sincere because I don’t live and live in it and merge in it, but I felt in the book that every story merges easily with it and lives the narration style is sweet all the time. I feel that the hero speaks to me and tells me, except that the sweet link between all the stories is all It has the same spirit and they must remain in the same book. You will not feel that there is a need for a possible increase in God. If it fails, we will not feel it. Almost all the stories are strong, and each one has an influential role, although the connection between them is strong. The most important story related to the metro has transported me to a world that already exists, but we do not see it. Life is the role every day. The metro is the people that we meet with their details. The reading does not feel very pure. This is the first book to provide a very professional book. Greetings to Tasnim on this wonderful book
",Positive,Positive,sweet like sincere live live easily style sweet time hero sweet spirit fails strong influential connection strong important pure wonderful
 0.1111111111111111,"My first experience with Kundera, and certainly not the last, will be with him for other long sessions. His style of the novel is very unique, the way the narration and its overlapping is terrible. He says the novel in one of the passages by Kundera himself: It means that the novel must be unquote. Meaning that they are all integrated. And another point about the difference between the road and the road. On the road, the road itself does not matter, but it is important to get from point A to point B. Or the path is its importance as a path, and the path itself is to be an end. The sense is not just access. This thing summarizes his style with this novel. It does not matter where it begins, how it ends and what will happen. By reading it you will know that every page and perhaps every sentence of its own has value. And this is his view of the art of the novel, it is not like a movie waiting for what will happen, but rather you must feel that for every moment and every page there is something itself and a goal. ... I will definitely have other sessions with Kundera when I devote myself a little
",Positive,Positive,experience style unique terrible integrated important style value like
 0.49999999999999994,"As usual, Al-Rafii is a difficult language for the rest of the books, but it is wonderful, and some of you feel drunk in the world of imagination and the description that takes you to it ... What I liked most was the text of Sheikh Ahmed and the two youngsters, and in his last text he turned from describing love and splendor to description. His pain and made him a door of hell on the ground because of the severity of the torture in him ...
",Positive,Negative,difficult rest wonderful drunk imagination liked love splendor pain hell severity torture
 0.5199999999999999,"Peace, war: Years of conflict. We did not complain about the dispute. We did not know the taste of the loss. Or losing food ... security was not disturbed by fear. He does not walk back to the front ... everything was like clockwork ... regularly. Here is an enemy army ready to storm ... Here is an army of a regime ready to take revenge ... From here we hear bullets being fired ... From here we hear the launching of words ... And on the tune we were every year. We are not being born on the soul of a martyr. We sleep .. and without waiting. She married a thunderbolt. Earthquake Harmony. So we enlightened us in the darkness, washed us with soot, and took cover in the bathroom. After we were witnesses, they became ours. The subject of the accusation .. Tomorrow, the enemy army will throw us to the ground. In order to slaughter the army of order. Come again, war, let us live in peace
",Positive,Negative,conflict complain dispute loss losing food security disturbed fear like enemy ready ready revenge soul sleep enlightened darkness accusation enemy order slaughter order live peace
 0,"I loved this novel very much, and I enjoyed it a lot as I gradually moved between its seasons from Claudio&#39;s childhood to his maturity, and I liked more that it was that simple, like depicting a routine, almost life-free routine. Among the lines I felt a lot that I had traveled to Spain, where Claudio lived, he started with the city he used to live in, the neighborhood, the street, the house, his room and the fig tree. I lived with him and with interest in the details of his life and stages and attracted me to that more, being a painter and a lover of reading, and contented himself with his small surroundings. I used to see myself a lot in these matters.
",Positive,Positive,loved enjoyed moved maturity liked simple like live interest life lover contented
 0.411764705882353,"Here, I was struck by a poet cry that had brought pain alive, so I cried with it and breathed pain and revolution over the spiritual, psychological and physical imprisonment I tasted .. Fatima, with my own eyes, was not rebellious against religion but rebellious against the male slapping hand that sanctifies the man and makes the woman a slave. If there is a deficiency in us, then what is perfect for you, and perfection was for God alone? The woman’s knowledge and work is not a denial or a shame, even if our arrogant orientation insists on making it so .. I am fascinated by the prose poem and more fascinated by her love for her ... Buthina’s talk about poetry and writing in general is a sweet torment like a beautiful spinning with his thicket .... an easy loose language that is prose A caravan that cares about holding it, so what you keep escaping from your fingers is a challenge and a bravery. I did not give the fifth star because I wished that Fatima had defeated Falcon with her headscarf and commitment at the end of the novel.
",Positive,Negative,struck cry pain alive pain spiritual imprisonment rebellious religion rebellious slave deficiency perfect perfection knowledge work denial shame arrogant orientation fascinated fascinated love sweet torment like beautiful easy loose challenge bravery give defeated commitment
 1.0,"Wow, if I hadn&#39;t felt bored in some places, he&#39;d have the ability to get you back to read until you finish it
",Positive,Negative,bored
 0.14285714285714285,"A wonderful book with historical information shocking the continent. Dr. Yusef Zidan tries to prove the complementarity of the divine religions and explains the reasons for the theological difference between the three religions and between the parties of one religion. Demonstrates the relationship of religious influence and religious beliefs to history, customs and traditions. At the end of the book, it explains the relationship between religion and politics, and between them and violence. A very useful book and I need the second reading
",Positive,Positive,wonderful shocking divine religion influence religion useful
 0.16666666666666666,"very good. I liked the cleanliness of the room, quietness and location. Disabling my check-in at reception means that you come from a long distance and want to rest and break down at the reception
",Positive,Positive,good liked cleanliness quietness rest break
 0.5,"I lived with the story with a sincere feeling and was affected by every stage it went through, whether with love or with jealousy and suspicion that almost killed him with a wonderful novel by all standards.
",Positive,Negative,sincere love jealousy suspicion killed wonderful
 0,"Eat very clean and delicious biryani rice, gentlemen and chicken with butter, tao chicken and delicious nan bread, but the Saudi Champion Maissoui
",Positive,Positive,clean delicious delicious
 0.13043478260869565,"Those who raise up about Islamic education have overlooked the most important aspect of it .... The tragedy of Muslims lies in the fact that they neglected the science of faith and its path, which is the innate introduction to the Book of God. Faith is not inherited. And the discerning of the educators sends those who pledge them on that journey, looking and thinking and thinking, so if they believed their belief was based on the principles and experiences established in their conscience, and increased the grace of reason in appreciation and use .. This first book in the series of the three origins of the writer God, the Messenger and Islam, I chose it also To be the first reading material on my own trip. To reassure my heart . , Along with many reading, audio and visual materials .. This book helped me in drawing the milestones of my journey and setting its initial cognitive framework, contenting myself with some of what I singled out in detail and detailing it in some of the chapters, and looking for what is more beautiful in its narration from other chapters. Also, my reading of parts of the book helped me more than once to determine what would require me more research and study in my own leg .. The book is a compilation and compilation of what was written by the previous ones, the writer collects his parts and comments on them in a sequence that began with. Determining the path of the mind to know the divine self. Then he presented a set of major cosmic phenomena that indicate God. Then the significance of these phenomena indicates the names and attributes of God and the linking of what the mind has attained with what we have reported with the transfer .. Then comparing the Islamic belief with other beliefs of religions and the attitudes of philosophers .. The book was as if it were a summary of the research of its owner in this aspect and extracts of what he reached in his research journey is .. I think A good and happy start for another trip, starting from here. To reassure my heart . ... God is the helper:
",Positive,Positive,education important tragedy lies neglected faith grace reason appreciation reassure heart many helped beautiful helped study divine major good happy start reassure heart
 0.5,"Excellent hotel. Close to the Haram, they offered to leave late until 5 pm. The absence of guidance boards to reach it. The cost of parking the car is very high, per night
",Positive,Negative,absence guidance
 0,"I liked the hotel very much and its price is great. I liked the price of the hotel for the service.
",Positive,Positive,liked great liked service
 0.13333333333333333,"The book is very beautiful, Salman Al Awdah&#39;s style is calm, pleasant and stimulating. He tried to go back and navigate us within ourselves through the content of the book, talked about the ego and its desires, weaknesses and strengths, and talked about love, work, imagination, addiction, shame and fear..etc. I felt that Al-Awdah wrote this book for a beautiful goal as the beauty of himself, which is to make happy lives as possible for everyone who reads it, with his insistence hidden between the lines of this desire. :
",Positive,Positive,beautiful style calm pleasant stimulating content weaknesses love work imagination shame beautiful beauty happy desire
 0,"Numerous needs can be said from this book from the beginning of the title and the story that he saw, then two simple comparisons in style, but deep in the meaning and examples that are distinguished by Dr. Khaled Abushadi.
",Positive,Positive,simple style meaning distinguished
 0,"Delicious sea food. We visited the restaurant for lunch. The food was excellent. The session was simple and comfortable. I will definitely visit the restaurant again, God willing.
",Positive,Positive,food food excellent simple comfortable willing
 0.21428571428571427,"I am sitting too long to know how to write a comet, and I know how to make blackness and realism that I entered from the hour I started with many details and I am convinced that they will return to the forest and the emperor will succeed and slavery will return to his home, although every step was to change the features of all the characters and keep them miles away from Their first soul, and they also know that dreams and love are never enough to resist blackness, injustice, death and killing. Almost literally from a literary point, Muhammad Al-Mansi Qandeel is one of the greatest writers who can write historical events in a literary form that is enjoyable, powerful and influential, passing through all that I have made for him, except for I have loved
",Positive,Negative,many succeed change soul love enough injustice death killing greatest enjoyable powerful influential loved
 0,"Really cool, she tells the history of nearly seventy years that China has lived through the lives of three women. I don&#39;t know what to say. I got to know more about communism and the cultural revolution .. I recommend reading it ... and with intensity
",Positive,Positive,cool recommend intensity
 0,"This book is one of the first books that I have read, a very beautiful book, and the style of the writer is wonderful and classy, the introduction to the book is the closest to my heart the book talks about personalities that deserve to be men about the Messenger prophet Muhammad peace be upon him.
",Positive,Positive,beautiful style wonderful classy heart deserve peace
 0.2857142857142857,"Love has five fingers ... Five strings in my hand ... It is your first birth, dear ... You fill me with astonishment whenever you read a text to me or remember how to delay the joys of meeting. Whenever I remember how surprised you fill my heart, the joy I used to delay to meet your fingers. Congratulations, my little girl, my friend, my wife ..
",Positive,Negative,astonishment delay surprised heart joy delay friend
 0.3333333333333333,"good . On reception staff, the bed is comfortable. Wi-Fi is weak
",Positive,Negative,good comfortable weak
 1.0,"Hide the bitch and strips all men ..
",Positive,Negative,bitch
 0,"One of the most wonderful things I have read ... I have a wonderful ability for the author to tell the events in an interesting and distinctive way and also a wonderful ability to describe the characters, which makes you live the events and perceive it as if you are living it yourself
",Positive,Positive,wonderful wonderful interesting distinctive wonderful live living
 0.40909090909090917,"Time for white horses. One of the most beautiful books that I have read and read in my life. Loving novels whose successive events are in it for the grandfather, family, family, children and grandchildren, what do you think about her people and her characters remaining on Palestine about the usurped country and on the resistance. You don&#39;t have to start with their description of the horses that are the most beautiful and the finest animal from my point of view, how do they do this? How do they dress like their daughter? How do they get married? How do they keep them? I want pigeon, reddish, red, or UA, or I felt like I was wearing a petal for a horse. The last painful part at the end of the painful and painful narration in it is that until now the situation is sad. The village that I felt was born, watered, and dying with each person, my house is their home, and in the midst of them it burns in my painful end, as much as the pain that they will give to its people. It&#39;s life. Can you give me an end without an end? The end is the beginning? The beginning is the beginning? A wonderful
",Positive,Negative,beautiful life family family resistance start beautiful finest like like painful painful painful sad dying burns painful pain give life give wonderful
 0,"good. People smile when entering and exiting the hotel gate. Pigeons do not conform to Islamic customs
",Positive,Positive,good smile
 0.15625,"Great resort, with average food, I just returned from my five-day stay at Grand Rotana Sharm El Sheikh. The resort is nice, quiet, peaceful and warm; excellent for families and couples. With a giant pool, a heated children&#39;s pool, a nice waterslide and an outdoor jacuzzi pool with sea views. My luxurious sea view room was very impressive, and the housekeepers and reception staff in particular were very pleasant. My only major problem was with the quality of food and service in the main restaurant Ramses. The food never reflects the quality of this hotel. It was below average, without luxury decks and with very poor service. My package included bed and breakfast, and I&#39;m mainly talking about breakfast here. Anyway, I tried the food in this restaurant at dinner, and it was very bad. In any case, the Italian food in Mezzaluna was good. My other minor problem was the TV channels. Although they have an acceptable range of channels, I tried to add two MBC MBC Action which are essential in the Middle East, but I could not. They told me that the channel list is fixed and cannot be changed. Another minor problem, the shuttle bus that visits Naama Bay three times a day for free, which was a wonderful thing times is not flexible. Morning, four o&#39;clock in the evening and then in the evening there should be at least a bus at six, seven or eight in the evening for Naama Bay, in my opinion in general, the resort is a great destination for those seeking relaxation. You should try it sometime.
",Positive,Positive,food nice quiet peaceful warm excellent nice luxurious impressive pleasant major problem quality food service food quality luxury poor service food bad food good problem acceptable add problem free wonderful flexible great
 0.3333333333333333,"This novel constituted a qualitative shift in my thinking and to the extent of its beauty and grandeur, I made her fight against a great deal of misery and sadness ... A great Dostoyevsky knows that he communicates what he wants to the heart of his reader, not, but rather he wreaks his words on his chest until he reaches his heart.
",Positive,Negative,beauty grandeur great misery sadness great heart wreaks heart
 0.25,"Bifurcated beginning to the beginning of the beginning, as the writer called it, joins with a genius plot that forms the top of the pyramid. I lived as if it was a movie and all that was on my mind now when I buy the second part to complete the novel&#39;s events, because it is amazing
",Positive,Negative,genius plot top amazing
 0,"A special enjoyable stay for families .... A spacious place.
",Positive,Positive,special enjoyable spacious
 0,"A wonderful, impressive novel that takes the soul .... with its many, intertwined details and events, but it is at the height of suspense
",Positive,Positive,wonderful impressive soul many
 0.5,"Imagination has no limits, so I go with imagination to what you have no boundaries
",Positive,Negative,limits imagination
 0,"good. Services. Daily cleaning. Swimming pool. Jim Coyce. Situations. A side of a grocery store opens an hour. The internet is fast and fast. Extra bed price b per day. Hygiene does not feel it
",Positive,Positive,good fast fast
 0,"You were the most beautiful in my trip. Everything is great and the response from the hotel crew is special .. Honestly, I found in the hotel unless I found it in the five stars .. And I thank the wonderful professor Hatem for the wonderful treatment he is all the staff ...
",Positive,Positive,beautiful great special thank wonderful wonderful
 0.5,"Literature, painful, realistic, magh ... teaches you how to laugh to pain and pain to laugh
",Positive,Negative,painful realistic laugh pain pain laugh
 0,"good. Its price is very reasonable ... there is no supermarket or grocery store close to it.
",Positive,Positive,good reasonable
 0,"Exceptional. Location, location, service and cleanliness. The lobby is small
",Positive,Positive,service cleanliness
 0,"The most beautiful stay. All services are excellent, I wish more development for the hotel. There is no
",Positive,Positive,beautiful excellent
 0.05263157894736842,"The stay is enjoyable, the front desk service is excellent, fast and good reception, they have an interest in the guest very well, and the general view of the rooms is enjoyable on one side, the restaurant service is excellent, the food is excellent, the cleanliness of the rooms is excellent, and the smell is beautiful. I thank the first-aid man in the hotel. You have excellent room service in delivering requests to the room.
",Positive,Positive,enjoyable service excellent fast good interest well enjoyable service excellent food excellent cleanliness excellent smell beautiful thank excellent service
 0,"Happy vacation in Dubai. Excellent in general and excellent service. The rooms at Al Wasl do not have any welcome from fruits and some drinks, and there is no daily newspaper to send to the rooms in the morning, and I called no one.
",Positive,Positive,excellent service welcome
 0,"The book is more artwork than literary, where the writer managed to narrate the accidents of driving and taxi in a manner that reflects the reality of life in his environment and his society, which is the reality of other societies
",Positive,Positive,reality life reality
 0.25,"He is a Nizar, he brought together the Damascene jasmine, the woman and the homeland ... I do not know which of them loves my heart, his spinning hair or the political .. With a little scrutiny, you find that he treated the woman as if it was a homeland, and the nation was treated like a woman .. And that was always the poet of political and sometimes forbidden spinning .. By the way, one of my three friends is one-sided
",Positive,Negative,loves heart like forbidden
 0.25,"A novel that attracted me and concluded it in the hours of Bazakh and I read it, although its events are quiet, but it attracts you very much, but it is a sad novel in general. You discover discovering the characters in a beautiful way. But, on certain points, I used to sense the writer about it, but without explanation, as the first novel by Bravo. The speech is smooth and not vocal, that is, the word is out
",Positive,Negative,quiet sad beautiful smooth
 0.3333333333333333,"There are many visions and many writings, confirming that Islam recommends good deeds to women and depicts them metaphorically with fluffy flasks calling for attachment to them, so it places them under the guardianship of the man, making him a degree over the woman, but he is higher than it is because he is the one whom God has preferred and he who inherits weakness or Everyone, who is complete with reason, religion and religion, and his highest position is not only religious, but also his religious woman in the hereafter, and he also has other women: Hur eye is like the pearls of the hidden, did not touch them before man and no jean, whenever he assumed their virginity Aden virgins, and there is no consolation here for the women There is no room, therefore, for their succession on earth from God. It is unreasonable for God to represent a woman on earth, regardless of her status ... her position, whatever it may be, should degrade the position of a man, at least to a degree, and by more than one degree at times, and by all degrees at times. Our saying of honoring Islam for women is the biggest lie that does not exist ... Islam, like other religions that despised women and considered them the bowl of men and their product for their children, no more
",Positive,Negative,many many good weakness reason religion religion like touch unreasonable degrade honoring lie like despised
 0,"Chapter on the privacy of the word and analogy of Imad Abi Saleh. I&#39;ll write it someday
",Positive,Positive,privacy
 0,"Excellent. . The staff as a whole was excellent, but upon check-in there was an employee who needed visitor handling skills because his style was not good
",Positive,Positive,whole excellent style good
 0.33333333333333337,"This book is a belligerent enemy from the books that affected me a lot ,,, consisting of more than four hundred pages, ,,,,, British writer of nationality and Pakistani origin ,,, tells in this book his story when they arrested him in Guantanamo Bay ,,,, To help the Afghans during the war and collect donations for them to overcome the drought at this time ,,,, I touched in his words of honesty ,,, and I liked very his behavior with what he experienced severe events ,,,, and his self-control ,,, ,, Of the Muslims he is really proud of ,,,,, he has mastered about seven foreign languages ,,,,,, he has a lot of a lot of cultures and information ,,, and his story in short. Beg moved to Afghanistan with his family before returning to Pakistan in the year with the start of the American war on Afghanistan .. He was arrested in the Pakistani capital, Islamabad, in the year before his transfer to Guantanamo .. He was released with three British citizens, and all returned to the United Kingdom He wrote his story when he was in his thirties, but when I looked for him more, I learned that he is now close to forty-five years old and that he is still accused of terrorism for aiding the Syrians during their crisis ,,,,,, surprising them ,,, And surprising you, most flushing
",Positive,Negative,belligerent enemy help overcome drought time touched honesty liked severe proud moved family start capital still terrorism crisis
 0.6,"It talks. That two lovers. In an old time. We were buried in one hole. Imagine the scene: Two skeletons. Lying side by side. As if dirt is a bed of grass. Worms that excrete cold meat. Butterflies carry kisses in their nectar. Were they killed? They committed suicide together. Or are they victims of cholera? Ignore the narrators. Through the ages. These transit details. To shine. In the story. Red Rose. Germinated. From the soil that embraced the lovers in a last hug. The roots of the bones of their fingers. Interlocking in death. As in life
",Positive,Negative,time skeletons dirt cold killed suicide shine hug death life
 0,"Oh God, wonderful. I would like to speak more
",Positive,Positive,wonderful like
 0.21739130434782605,"My knowledge of the artist, Nabil, started when we at the university, I think in his year / Nabil was in her first year in civil engineering ... I know about him that he is a first-class artist and artist .... analyst .... light shadow ... hinted .... Ibn Nokta ... He is ready to do a real-time analysis of any personality or any situation in a record time .... It has beautiful qualities that cannot be described in words and text like this country .... Nabil has the capabilities that with his words and description he can raise you above or It degrades you under his meticulous, intelligent description .. his personality bears the qualities that are above that nothing can be produced like the book of the Pyramids of Friday and it is not at the highest level of quality and workmanship .. I have a defect defects in the most accurate sense which is that I I don’t like poetry and I don’t imagine that I hold a poetry book and read it voraciously and enjoy it while I read it like this ... Rather I read sections of it to my wife ... I mean as if I enjoy something and want to share with the people I love .. I tried reading some pages randomly ... I mean open The book that comes up in the hands of I read it ... This was with the aim that I find a loophole or need for its blood. It was dismissed in the book .... But I failed .... I failed to find one line with an unpalatable taste ... The whole book is not excellent ... No This is more than wonderful, and most important of all, it is for all age groups, but the important thing is that he is an Egyptian or a lover of Egypt and the atmosphere of Egypt .. The only negative side of my face, my humble opinion, is in the form of a question. Is the brother And non-Egyptians, can they understand our colloquial language? .... If the answer is in the negative, unfortunately, my analysis remains true and hard, so they will not enjoy the book as I enjoyed it, and therefore they should learn our accent, or that my brother Nabil takes this into consideration in the upcoming works, God willing ..... Nabil .... Good luck .... may God grant you success and honor you on all social, practical, personal, and family levels, and ... your big brother / Abdel-Gawad Mandy or as you wish Abgawad
",Positive,Negative,knowledge light ready time beautiful like meticulous intelligent like quality defect defects accurate like enjoy like enjoy love randomly open aim loophole failed failed whole excellent wonderful important important lover negative humble understand negative unfortunately hard enjoy enjoyed learn consideration works willing luck success honor family
 0.3066666666666666,"Four dialogues for which Plato Socrates specializes, the dialogues in their entirety are wonderful, evoke the mind and urge him to think, research and ask, all dialogues begin with introductions on the tongue of Socrates and end with either negative results to criticize one of the misconceptions from Socrates ’point of view, especially Plato or positive to support an idea they believe in .. Why not I like in the introductions that the repeated delivery is very much in the responses of those who are interviewed by Socrates, which appears in the repetition of a group of vocalizations. Examples are yes, it is correct, I think you are right, Socrates, there is no disagreement, no doubt, certainty, no doubt about that, very true, yes this What I might imagine and other amusing signs The full introductions that Socrates proposes and in my imagination if there was some objection to these introductions with logical opinions as is the style of Socrates, the outcome of the dialogues could have been much richer, with the exception of some responses from Simias and Sebaceus in the Phaedo dialogue, so they had some objections that contributed to enriching those The interview a lot .. There are also introductions that the translator, clever Naguib Mahmoud recounted for each interview separately. I think that it is better to have subsequent comments for each conversation in order not to lose on the reader the pleasure of the dialogs themselves .. The Etofron interview most of its results are negative to criticize certain ideas about piety and I would have preferred to have The result of any Abate to define piety in the eyes of Socrates and Plato .. The defense dialogue is better to call it pleading and not the dialogue because Socrates dwells on it in defense of itself, and there was no dialogue except in the narrowest limits ... The dialogue of the Qataris I liked and disagreed with on one side only when I imagine the laws and blame him for He escaped the death sentence in a hypothetical dialogue in which the laws accused him of treason because he was satisfied with them and accepted them even if he was sentenced after that to flee from their rule, and the essence of my difference here is that he does not flee from them or from their rule, but if he had accepted fleeing then he escapes from the injustice of the applicable law And not from them, how many valid laws are fulfilled Dam from the misuse of its implementers, because the effect of Socrates escaping at the time did not involve him from betraying the laws in anything, and this is my opinion. The last dialogue, which is the discussion of Fidon, is the most beloved and most interesting one to myself. Plato in it, on the tongue of Socrates, excelled in proving the immortality of the soul. New, and thus, the one soul rotates over several bodies in many times, and the idea of learning and knowledge in its reality is nothing but a reminder of what the soul has acquired in its first world and in the lower world, it is a truly inspiring idea that made me wonder about what kind of spirit inhabited me who was in the past, and made me Also imagine that spirits It is only a very limited number that alternates and regenerates in the bodies in an endless cycle, and the dialogue also raised the idea of succession of opposites that Plato believed a lot. In the end the book is creamy and worth reading again
",Positive,Negative,wonderful negative criticize misconceptions positive support idea like yes correct right disagreement doubt certainty doubt yes amusing imagination objection logical style outcome richer objections clever better order lose pleasure negative criticize piety piety better limits liked disagreed blame death treason satisfied accepted flee flee accepted fleeing injustice many valid fulfilled misuse time involve betraying beloved interesting excelled proving soul soul many idea learning knowledge reality soul inspiring idea wonder kind spirit limited endless idea worth
 1.0,"Once your voice came from afar. I was a strange tourist in a strange country. I tried to see you as I wanted you to be. The sky of Haifa was rainy .. and I was not there. I envied you
",Positive,Negative,strange strange
 0.045454545454545456,"One of the most beautiful historical novels that I have read in my life and I do not know how I have not read it for a long time, so Mnif writes in great detail and extravagance of beauty and has a very wonderful ability to control a very large number of characters .. The novel describes the situation of the inhabitants of the Arabian Peninsula before the discovery of oil to the stages of the start of exploration On oil and the mixing of the Bedouins with the Americans, and even working with them in the company that I think is Aramco .. I think that a wonderful work like salt cities should be studied in schools, not to prevent and transform into a scenario presented by a creative director, so the written material is easy to turn into a huge and large TV work Continues for a large number of episodes .. I have salty A single note that aroused my surprise during my reading is when the Bedouin thought that the sport carried out by the Americans is a prayer that was very surprising for humans to think on the face of the creature a prayer? Especially since the inhabitants of the Arabian Peninsula, who are supposed to be Muslims, are aware of the noble hadiths or the sayings of the Companions. Has Islam not encouraged sport? In short: This is how history is told in a novel ..: //. . //
",Positive,Positive,beautiful life time great extravagance beauty wonderful discovery start exploration wonderful work like transform creative easy huge work aroused aware noble encouraged
 0.23529411764705882,"I finished reading Hadayek Al-Ahzan book, Iran and Wilayat al-Faqih by researcher Mustafa al-Labbad. An important and very useful book in terms of information, content and content. The book focuses specifically on the concept and origins of the wilayat al-faqih theory and its primary role in the establishment of the Islamic Republic of Iran at the hands of Khomeini ... a book that is neutral. It also provides a remarkable traceability to the evolution of the theory of wilayat al-faqih historically and politically. It is considered an introduction to understanding Iranian politics and the principle of wilayat al-faqih. Then it shows the meaning of the guardianship of the jurist and the role of Imam Khomeini in developing this theory and the arrival of the system of guardianship of the jurist to power and the exclusion of all parties and other political currents where the line of disagreement and the origin of governance according to the theory of guardianship of the jurist: God is the Messenger the Messenger text the Imam Public Prosecutor of the Jurist. And since the existence of the Ahl al-Bayt is no longer clear, and since the scholars are the heirs of the prophets, then the Shi’ite religious establishment is responsible for leading the Islamic nation represented by the wilayat al-faqih. And it sheds light on the transfer of power after Khomeini&#39;s death to Khamenei, then explains the role of former President Khatami in developing religious discourse, especially the enlightening philosophical side and its failure on the economic side. neutral. I recommend reading it
",Positive,Negative,important useful content content remarkable understanding meaning power exclusion disagreement clear leading light power death failure recommend
 0.6666666666666666,"How strange is this selfish person, whose conscience is alive only after it is too late.
",Positive,Negative,strange selfish alive
 0.5217391304347825,"Simple reading in Why not read if you did not watch the movie .... The movie you should watch more than once because its events are very complicated and I have seen it until now within the limits of times and there are still things absent from me and I did not find an explanation for it Donnie Darko complex and uses a lot Of medicines and walking during his sleep a large and frightening rabbit comes to him named Frank and asks him to follow him and tell him that the world will end after a day and the reason for this is the plane engine that his mother and his sister in the future crashes through the black hole and arrives in the Donny room, which as we said saved him Frank from death by making him follow because of the fall of this engine from the future is another world that will continue for a day and a day He is lost and ends with him, the basic world that is stopping because the black hole will swallow it leads Frank who later knows that he is just a teenager wearing a costume that denies a rabbit in order to commit several things to make his mother and sister ride this plane, so the engine will fall into the black hole again and shut down forever of course This is part of the main story. Also, there is a love affair between Gretchen and Donnie and it encourages him to do this dangerous task in which he can lose his life in this very modest explanation. Just a small lines of the main axis of the movie that you must watch until you understand it.
",Positive,Negative,complicated limits still complex sleep frightening reason future crashes death fall future lost leads denies order fall love dangerous lose life modest understand
 0,"Cute and smooth and sends important messages to all parties.
",Positive,Positive,smooth important
 0,"My first choice to stay in the news. The rooms are very spacious and the location of the hotel. The hotel style is old and breakfast is not renewed
",Positive,Positive,choice spacious style renewed
 0,"Top hotel in magnificence, tranquility, quick service and excellent breakfast. I liked the speed in responding to cleaning the room and breakfast. It was delicious. There are people who speak the Arabic language. This is above the excellent. The hotel is very nice and he has to talk about it .. Increase TV channels for movies
",Positive,Positive,magnificence tranquility service excellent liked delicious excellent nice
 0.5,"Excellent. The hotel in general is very beautiful. Interface problem with the speed of the laundry&#39;s response to taking clothes
",Positive,Negative,beautiful problem
 1.0,"Good. Location. The Internet with fees and weak after the furniture needs renewal
",Positive,Negative,weak
 0.08333333333333333,"A hotel worth trying. Really great hotel, stars, reception staff, smiling, and services to the fullest extent, especially Omar or Ammar Arab nationality, the room service is great, the cleanliness is excellent, and the security is at a high level. Radisson Royal. The presence of a night club or restaurant that works daily at the hotel on the fourth floor and the entrance for visitors with the entrance of the residents and the same turnip serves everyone and every star hotel these advantages are the absence of a bidet in the rooms
",Positive,Positive,worth great smiling service great cleanliness excellent security presence works advantages absence
 0,"May God grant you success. . Far and no breakfast
",Positive,Positive,success
 0.3333333333333333,"I loved the sincerity and smoothness of the language despite the pain and ugliness of the viewer .. The author transmitted her psychological fluctuations from the beginning of the revolution in an amazing way. And the viewer transmitted with realism mixed with great poetry.
",Positive,Negative,loved sincerity pain ugliness amazing great
 0.07692307692307693,"This small-sized novel of passion, lavish beauty and full of delicate metaphors and poetic passages and deep short dialogues, the novel tells the story of the fisherman who became the great poet postman for Nobel Literature Pablo Neruda, the love of the postman and his life that changed completely after approaching the glow of poetry and adoration, The story of the fishermen’s village, which represents life in Chile, between Allende’s victory in the presidency and the left’s accession to power and the coup that the poet died days later.
",Positive,Positive,passion lavish beauty delicate poetic great love life glow life victory power died
 0.4,"I was very impressed with the non-classical structural style of Ahmad Murad, but his description of what goes on in his imagination when he used to be was very cliche ... his imaginary pictures I could not see or approach even ... I liked the phases of the story ... I liked the way Ahmed made me doubt everything .. An excellent novel. Were it not for the imaginary wandering, the five stars would have been deserved
",Positive,Negative,impressed style imagination cliche imaginary liked liked doubt excellent imaginary
 0.6000000000000001,"Mustafa Mahmoud takes the reader&#39;s hands and makes him sail across lines. At first glance, it seems that they are not connected, and then you discover that all of them are combined. It is a mystery of death. An amazing book that combines philosophy with scientific theories. And a lot of spirituality unexpectedly.
",Positive,Negative,connected mystery death amazing unexpectedly
 0,"Best hotel. Very beautiful site and elegant deal.
",Positive,Positive,beautiful elegant
 0,"Excellent. The location is very excellent, the staff is very good, courteous and the room is very quiet and comfortable. Little plumbing should be taken care of, ceiling paints and an increase in the number of tissue boxes in each room
",Positive,Positive,excellent good courteous quiet comfortable
 0.1111111111111111,"The Book of the Prophet by Gibran Khalil Gibran Jamil raises you in understanding human values..love, work, education, giving, joy and sadness, good and bad..etc. Emotional book is very beautiful ..
",Positive,Positive,understanding human work education giving joy sadness good beautiful
