,,,,,,,
Positive,Positive,we got this trailer for our son to go with his bruder roadmax tractor and he loves it! he loves filling it with his duplos and dumping them! it also works with his bruder roadmax dump truck and backhoe!,trailer go tractor dump truck backhoe,,,,
,,,,,,,
Positive,Positive,"we love bruder toys, but needed something more durable for our boys who love to dig in the dirt! great quality! love the roadmax products as we have the tractor, garbage truck, backhoe, loader!",love durable boys love dirt great quality love tractor garbage truck backhoe loader,,,,
,,,,,,,
Positive,Positive,"we bought this to go along with my son's roadmax tractor.  he loves it.  he moves everything around in this trailer.  its too big to go with any farm set that i have ever seen, but they are a good stand alone tractor trailer set.  love it and its very durable.  i love this brand in general.",go tractor everything around trailer big go farm set good stand alone tractor trailer set love durable love brand general,,,,
,,,,,,,
Positive,Positive,"my 2 year old loves construction vehicles.  this trailer is great because it fits onto his roadmax skid-steer.  he's been hauling trains and dumping blocks since we got it!  the toys from this line are super durable.  ours have been dropped, from bar height, and they just sort of bounce.  we love bruder and bruder roadmax!",year old construction trailer great onto line super durable bar height bounce love,,,,
,,,,,,,
Positive,Negative,bruder products are the greatest.  i haven't been disappointed yet.  great size for a 3 year old to maneuver around.,greatest disappointed great size year old maneuver around,,,,
,,,,,,,
Positive,Positive,"the planets were much nicer, more colorful and a tad larger (nice!!!) than i expected them to be. i bought these along with the uncle milton's moon in my room for my 5 year old nepew. we haven't opened the product because it was his christmas gift, but i was able to shine light on the planets through the packaging and they did glow well in the dark. i didn't really see how long they retained their glow because i fell asleep...lol. very cool, i expect he will get many nights of enjoyment from his nightime friends. i will update the review should any problems with the product arise. so far, i am well pleased with my purchase!",much colorful larger nice uncle moon room year old product christmas gift able shine light glow well dark really see long glow cool expect get many enjoyment update review product arise far well pleased purchase,,,,
,,,,,,,
Positive,Positive,"i decided to try these for my 4 yr old's room, despite the somewhat negative reviews. he loves learning about the planets, and also loves the glow in dark stars on his ceiling so i thought these would make a great addition. and they are wonderful!! we are so in love with them every night when the lights go out. the plastic is lightweight so they can easily hang from fishline, not necessarily cheap. assembling the planets and stringing them to fishline is fairly easy. tying a little loop on the other end to hang from the pin took a little patience, but not too bad. the star-shaped pins hold them securely to ceiling with no problem. the different colors and patterns make each planet glow brighter or dimmer, for a realistic touch. i will agree a downfall is the sheet of glow stars they include....they are tiny, could fit on my thumbnail. but they are great filler stars if you buy some larger glow stars to fill the ceiling, and i highly recommend you do! the star sets made by great explorations & university games are great, or the jar of stars made by the toysmith are great too - all available on amazon. the key is to get sets with different size stars, it really makes your ceiling universe pop. i was so impressed by how amazing his room looked at night....that i bought another set of planets and large set of stars for our room (keep watch on these, as amazon often puts them on sale - i got mine for $9.99 w/ free s/h!) and now i'm so in love with my nighttime universe, as much as my little boy! i look forward to gazing at it every night before my eyes quickly close on another exhausting wonderful day.",decided try room despite somewhat negative learning glow dark ceiling thought make great addition wonderful love every night go plastic lightweight easily hang necessarily cheap fairly easy little loop hang pin little patience bad hold securely ceiling problem different make planet glow realistic touch agree downfall sheet glow tiny fit great filler buy larger glow fill ceiling highly recommend star great university games great jar great available amazon key get different size really ceiling universe pop amazing room set large set room keep watch amazon often free love nighttime universe much little boy look forward every night quickly close exhausting wonderful day,,,,
,,,,,,,
Positive,Positive,"the educational value of having the planets hang from our son's room is great.  at 4 years-old, he could name the nine planets thanks in large part to this ""toy"".  so i give it the highest marks in educational value.  a little tid-bit about each of the planets is provided on a panthlet in this set and i read it to our son as my husband hung the set.  our son actually memorized much of what i read to him and when the set was new he asked me to reread the panthlet to him several times to fill in the pieces of information that he had forgotten.it's also fun in that our son enjoys showing it to our guests and telling them about the planets.  however, i rate the set as 4 out of 5 stars in the fun category simply because it is more like decoration.  this set hangs from the ceiling, so you never play with it or even touch it once it is hung.  you simply enjoy looking at it and talking about it.the downside of this set is that the stars are really small stickers so you will want to purchase some larger glow-in-the-dark stars.  also it is a pain to hang this set since you have to tie fishing line to each of the planets and then use tack-like objects to connect them to the ceiling.  but once you have it all set up your child will probably be pleased.",educational value hang room great nine thanks large part toy give highest educational value little tidbit set read husband set actually much read set new several fill information fun telling rate set fun category simply decoration set ceiling play touch simply enjoy looking talking downside set really small purchase larger pain hang set tie fishing line use connect ceiling set child probably pleased,,,,
,,,,,,,
Positive,Positive,"love this product, looks great hanging in 10 year olds room! glows in different colors in the dark! takes about 30-40 minutes from start to finish to hang this up! very sturdy once it's up.",love product great year room different dark start finish hang sturdy,,,,
,,,,,,,
Positive,Positive,"bought this for my son's birthday 3 years ago.  it has been hanging from his bedroom ceiling ever since.  the star pushpins to hang the planets are neat.  we placed them in the correct scale, and they look awesome.  they still glow at bedtime, 3 years later.  i have to admit, it is a pain to get on a step ladder to dust them (a damp cloth works best) but they are worth it.  what a way to drift off to sleep!  oh, and yay!  it includes pluto.",birthday ago bedroom ceiling star hang neat correct scale look awesome still glow bedtime admit pain get step ladder dust damp cloth best worth way drift sleep oh,,,,
,,,,,,,
Positive,Positive,my son got this for christmas and it is wonderful for teaching about the solar system in a fun way.  he loves how the planets hang over his bed and glow in the dark.,christmas wonderful solar system fun way hang bed glow dark,,,,
,,,,,,,
Positive,Positive,"i bought this for my toddler son's room. he loves the planets! i used them as a mobile over his crib, they are very entertaining. before i had them hanging, he would roll and chase the glowing planet all around his room before bed. he thought it was the funniest thing ever!",toddler room mobile crib roll chase glowing planet around room bed thought,,,,
,,,,,,,
Positive,Positive,i bought this product with very cheap price which is $6.00. thank you for this lightning special for this special science tool for teaching solar system to my daughter.,product cheap price thank lightning special special science tool solar system daughter,,,,
,,,,,,,
Positive,Positive,"his only question/complaint was, &#34;where's the sun?!&#34;  also, he's determined to find a way to make the glow last longer.  but other than these two things, the kit is great!  he loves this!  we put it above his bed, so he goes to sleep each night looking at the planets.  the stickers are small, but really nothing to complain about.  the putty alone didn't help much.  after every planet fell down at least once, we realized we had to tie a knot around the tac then add putty then press into ceiling.  no biggie.  great gift!",determined find way make glow last longer two kit great put bed sleep night looking small really nothing complain alone help much every planet least tie knot around add press ceiling great gift,,,,
,,,,,,,
Positive,Positive,"the planets have nice colors, my son likes looking at them above his bed. getting them all hanging and attached to the ceiling was quite a job. it took me quite a while with the putty, the tacks, a hammer, the string.... quite involved, and 2 planets have already fallen down and i don't plan on putting them back up!",nice looking bed ceiling job hammer string involved already plan back,,,,
,,,,,,,
Positive,Positive,my 4 yr old son absolutely loves this. i was able to hang them using everything provided with no problems. the planets and stickers glow perfectly. i wish the labels for the planets glowed as well but certainly not a big deal.,old absolutely able hang using everything glow perfectly wish glowed well certainly big deal,,,,
,,,,,,,
Positive,Positive,"the most tedious part of this set, for me, was putting saturn's ring into place.  hanging it was not hard.  i used putty that i had bought from the store, i just figured it would work better than the included putty.  i installed this whole thing myself (stay at home mom), with a 1 year old and a 3.5 year old and a huge ladder, everyone in the same room that includes a thomas the train table to work around, and i was able to get them up in no time.  i used the smoke detector as the ""sun"" and lined them up from there.  my 3.5 year old knows the name, and color of every planet after 1 hour.  so i would say it is educational.the kit glows well, really well.  the stars included are what you would expect. they are kind of poor.  i bought a tube of the 3d stars by the same company.  it is a tube of just 30 stars.  i placed putty on them and stuck them to the ceiling.  i just figured the stars should have some dimension like the planets.  1 tube was enough for the whole ceiling.the room looks great.  i highly recommend the tube of 30 3d stars too!  they are also fantastic!  we have them in both kids rooms.  if you buy them, you will need to use a different brand of putty to hang them to your ceiling.  my husband hung the stars by string in my daughters with the included putty and they all fell.  i stuck them flat with a different putty and they are fine.i cannot tell you if they glow for an acceptable amount of time b/c i don't use them as a night light.  that seems like an unrealistic expectation of anything glow in the dark.  i use a really dim night light and my children can still see the bright stars over the dim night light.  and i am able to check on them later without walking around in a dark room.  in the day time i wish there was a sun, but at night time i wouldn't want it so it isn't that big of a deal to me that it isn't in the kit.  still haven't figured out what to do with pluto though...",tedious part set ring place hard store work better whole stay home mom year old year old huge ladder everyone room train table work around able get time smoke detector sun year old color every planet hour say kit well really well expect kind poor tube company tube stuck ceiling dimension tube enough whole room great highly recommend tube fantastic buy need use different brand hang ceiling husband string stuck flat different tell glow acceptable amount time use night light unrealistic expectation glow dark use really dim night light children still see bright dim night light able check without around dark room day time wish sun night time big deal kit still,,,,
,,,,,,,
Positive,Positive,"i purchased this for my three-year old nephew, and he is learning to identify the planets--with saturn being his favorite. he enjoys looking at the little plastic worlds--though he thinks mercury is the moon! :)the planet colors are fairly good for such a toy product, and the planets themselves are different sizes. the kit is a nice idea; however, i wish the whole product was a little more durable and easier to display.",old nephew learning identify favorite looking little plastic moon planet fairly good toy product different kit nice idea wish whole product little durable easier display,,,,
,,,,,,,
Positive,Positive,my son is going to be so excited to transform his bedroom into the solar system! this is a great gift for a young boy who love space!,going excited transform bedroom solar system great gift young boy love space,,,,
,,,,,,,
Positive,Positive,"i bought this 3d solar system on a whim. it was on sale, and i thought the glow in the dark aspect might help cure my 3 year old boy of his fear of the dark. it arrived in the mail two days later and he was so excited to hang the planets up above his bed. even my one year old was excited, chanting ""moon!"" and ""ball!"" over and over again. the kit comes with clear string and star shaped thumbtacks to push into the ceiling. it also comes with glow in the dark star stickers. the planets come with two labels each. we attached one label on the bottom of the planet, and one on the side. the labels peel off a pit over the months, and you'll have to press them back down every few months. my son immediately started learning the names of each of the planets. i cut out a section of the back of the box that told a bit about each planet. for the next few weeks, he fell asleep every night with that piece of box clutched in his hand.since then, we've added to the planets. it includes pluto so we added four more dwarf planets: ceres, haumea, makemake, and eris; and we added a comet, space shuttle and asteroid belt.pros: develops an interest in the solar system. everything you need to install is included. durable, educational, and fun.cons: the stickers don't stick well. pluto could be confusing. it's the only dwarf planet included, they should either take it out or add the other dwarf planets. the colors are a little off. saturn is not that green, and neptune is more of a blue purple than a pink purple. there is no sun included, so you'll have to get creative with arranging the planets. we put a yellow circle on the wall, but i've heard of others arranging the planets around a ceiling light.",solar system whim thought glow dark aspect help cure year old boy fear dark mail two excited hang bed year old excited moon ball kit clear string star push ceiling glow dark star two label bottom planet side pit press back every immediately learning cut section back box bit planet next asleep every night piece box weve dwarf space shuttle asteroid interest solar system everything need install durable educational stick well confusing dwarf planet add dwarf little green blue purple pink purple sun get creative arranging put yellow circle wall others arranging around ceiling light,,,,
,,,,,,,
Positive,Positive,"we play this game with our 5-year-old son and 2.5-year-old daughter.  they both love to play it although it is a little difficult for our daughter to push the swords all the way in the barrel. it didn't take long for our son to figure out that when starting a new round, if you put a sword in the slot that made the pirate pop out the last round, he will pop out again.  the barrel doesn't stay on the stand that comes with the game very well, but it does not matter too much.  this is a fun game for us to play as a family.",play game daughter love play little difficult daughter push way barrel long figure new round put sword slot pirate pop last round pop barrel stay stand game well matter much fun game play family,,,,
,,,,,,,
Positive,Positive,"as a speech therapist, my students love this game. they get to shove swords into a barrel to see if a pirate pops out- what could be more fun! my students do a flashcard or some kind of word to earn their turn, so it's a fun reward for them. on the other hand, to use with your own kids at home, i think they would get bored with it. other than taking turns, there's not much to the game other than sticking swords into a barrel. the swords are sometimes hard to push in, so i often have to help three year olds do it. in a classroom structured situation, my students from ages 3 to 9 have enjoyed this game.",speech therapist love game get shove barrel see pirate fun kind word earn turn fun reward hand use home think get bored taking much game barrel hard push often help three year classroom situation game,,,,
,,,,,,,
Positive,Positive,"great toy!  kids 2,8 and 10 all had fun with this one.  2yr olds toy and for her perfect. quick and easy.  we have the winner be the one that pops up the pirate so she gets instant reward.  not sure how long the spring will hold out but so far love it!!",great toy fun toy perfect quick easy winner pirate instant reward sure long spring hold far love,,,,
,,,,,,,
Positive,Positive,"my 4 year old daughter loves this game. it's in heavy rotation with i spy and labyrinth junior right now, with all three getting a lot of play every day. really great way to spend less than 20 bucks. even the grown ups are squealing with glee when the pirate pops... only wish i'd bought it even earlier, it's so fun!",year old daughter game heavy rotation spy junior right three lot play every day really great way spend less glee pirate wish fun,,,,
,,,,,,,
Positive,Positive,"after we figured out that you really have to use some force to put the swords in, we had a great time playing this. it seems like the same hole pops him up every time, but we're not sure. the sticker on the barrell might help someone memorize where his pop point is. perhaps leaving the sticker off the barrell would make it impossible to memorize. he jumps really high, which is way cool.",really use force put great time hole every time sure sticker help memorize pop point sticker make impossible memorize really high way cool,,,,
,,,,,,,
Positive,Positive,"excellent easy game.  my 3 year old plays with it all the time. he can play by himself, with parents, or siblings.  the best part is it takes no batteries and you can play for 5 minutes or hours.  very good buy.",excellent easy game year old time play best part play hours good buy,,,,
,,,,,,,
Positive,Positive,"as a child, my parents bought me &#34;il pirata&#34; while we were vacationing in italy in the 70's. i loved it as a child and would play endlessly with it. being a father of a five-year old, i wondered if this game was still around. wouldn't you know it? it is! i ordered it and now there are two family members who love it. (the wife doesn't care for games).the premise is simple: you stick the pirate in the barrel, rotate him to change the position of a trigger, and take turns sticking little plastic swords into the barrel until one player triggers the spring mechanism inside. and out comes the pirate - not just a little bit, but he comes flying out. in other words, make sure your kid's head isn't right over the barrel as you play.btw, i still have the original from italy, safe and sound in the original box - but i didn't want to sacrifice it to my daughter...",child loved child play endlessly father old game still around know two family love wife premise simple stick pirate barrel rotate change position trigger little plastic barrel player spring mechanism inside pirate little bit make sure head right barrel still original safe sound original box sacrifice daughter,,,,
,,,,,,,
Positive,Positive,"we gave this to our 4-year-old grandson who loves pirates.  we played it a lot while with him, and our 2 and 6-year-old grandchildren also had a lot of fun with it.",grandson lot lot fun,,,,
,,,,,,,
Positive,Positive,"this is a really fun and durable toy.  even thou my back then 3 year old use to think that if you make the pirate fly out you win, he really liked it.  he is now 5 and now knows that you loose is you hit the pirate.  it's a good toy for a quick fun game.",really fun durable toy back year old use think make pirate fly win really liked loose hit pirate good toy quick fun game,,,,
,,,,,,,
Positive,Positive,"i am a speech therapist in the schools and my kids love this game.  we can talk about ocean, pirate, and travel vocabulary concepts, but i mostly work with articulation for this game.  great for my preschoolers all the way up to my 5th graders.  it is great for fine motor coordination too.",speech therapist love game talk ocean pirate travel vocabulary mostly work articulation game great way great fine motor coordination,,,,
,,,,,,,
Positive,Positive,tomy-pop up pairate game is so much fun to play. we all jump when someone puts the sword in and makes him pop up. laughs and smiles all around. you can use it to teach colors and taking turns and counting too.,game much fun play jump sword pop around use teach taking counting,,,,
,,,,,,,
Positive,Positive,"can't tell whether i like this game more or my son likes it more. it's exciting when the pirate pops up and the anticipation of that happening makes this game really fun. my 18 month old loves to watch as we play too. the swords are different colors so it makes it good to categorize the colors and also asking which color does he want to be, etc...good opportunities to bond and laugh and not too complex for a 3 year old. you won't regret this. i purchased this for $13 but again that was almost a year ago. one of he best parts is that when the pirate pops up, he thinks that means he won (which is the exact opposite of what it really means) and that makes it even better so there are no losers in this game :).",tell game exciting pirate anticipation happening game really fun month old watch play different good categorize color bond laugh year old regret year ago best pirate means exact opposite really means better game,,,,
,,,,,,,
Positive,Positive,"there's not much to this game and that's the charm for young players. each player has colored swords they stick in the barrel and one sword activates the pirate, which pops out.this is a perfect family game for parents to play with children ages 2-4. the game is easy to understand and there's plenty of giggling when the pirate pops up. each game lasts about five minutes, so there was plenty of time to play it multiple times before the kids grew tired. this also ensured that more than one player won.we played with our pop-up pirate for about a year before our sons grew beyond it. now, we play othello and chess and dominoes.",much game charm young player colored stick barrel sword pirate perfect family game play children game easy understand plenty pirate game five plenty time play multiple tired player popup pirate year beyond play chess,,,,
,,,,,,,
Positive,Positive,"purchased as gift for 4 year old grandson... he loved it!  even his not-quite-2-year-old brother was able to play and the slightly older grandchildren were entertained too.  the older kids did figure out fairly quickly which hole sprung the pirate, but still a great toy for the suggested age group.",gift year old grandson loved brother able play slightly older older figure fairly quickly hole pirate still great toy age group,,,,
,,,,,,,
Positive,Negative,"we found this product in our local toy shop and for $15 i figured why not.  of course my 4 year old thinks the object of the game is to get the pirate to shoot out so that's always our goal.  the plastic that the knives are made out of are decent and have some flex to them to wiggle them into the slots (which occassionally you do have to tweak it just right), the plastic that the barrel is made out of is a bit cheap.  the spring that causes the pirate to shoot out is decent and so the pirate gets decent height (see the picture album for an example.)the biggest complaint that i am seeing in the lesser starred reviews is that the spot to eject the pirate is always the same.  this is user error and not the fault of the game.  the way that you randomize the pop up spot is with the pressure peg that the pirate ultimately rests on.  before you push it down to reset it - you simply twist it this causes the location of the ""the spot"" to change.my son plays this over and over and over again.  he's made that pirate pop up at least 100 times.  there have been about 5 times in that 100 that he gets all the knives in and the pirate didn't pop.  so it's not 100% accurate, but for less than 10% error on the part of the popping pirate there is no fun lossed.  if this product cost more than $20 i might complain about the general quality of it all, but for under $15 you really can't go wrong with the element of fun that it has associate with it.if you have a child that loves pirates this is a must.",product local toy shop course year old game get pirate shoot goal plastic decent flex wiggle tweak right plastic barrel bit cheap spring pirate shoot decent pirate decent height see picture album biggest complaint seeing lesser spot eject pirate user error fault game way pop spot pressure peg pirate push reset simply twist location spot pirate pop least pirate pop accurate less error part pirate fun product cost complain general quality really go wrong element fun associate child,,,,
,,,,,,,
Positive,Positive,"i purchased this game for my 3 year old grandson.  all three of my grandchildren enjoyed playing this game: 2, 3, and 4 year old.  game is easy to play and fun, they all enjoyed playing together.",game year old grandson three game year old game easy play fun together,,,,
,,,,,,,
Positive,Positive,"i am a  speech language pathologist and i use this toy during group and individual therapy. you get blue, yellow, green, and red swords.  if you put the sword in the wrong hole the pirate pops out.  my kids actually want it to pop out so that person is the winner. i have had mine for 2 years and the kids enjoy playing this game and often beg to play it.pros: minimal setup time, easy to learn, exciting when pirate pops out, and can be used to learn primary colors and turn taking.cons: if you touch the pirate once he is set he may not pop out,  someone has to hold the barrell when putting in the swords, some kids have difficulty pushing the swords all the way in.",speech language pathologist use toy group individual therapy get blue yellow green red put sword wrong hole pirate actually pop person winner enjoy game often beg play minimal setup time easy learn exciting pirate learn primary turn touch pirate set pop hold difficulty pushing way,,,,
,,,,,,,
Positive,Positive,my kids absolutely love this game.  it's great for all of us to play and no one can fight over anything.  : ),absolutely love game great play fight,,,,
,,,,,,,
Positive,Positive,we play this with our 2 year old.  he totally gets it and is really excited when the pirate pops!  it is a nice way to understand waiting for your turn as well.,play year old totally really excited pirate nice way understand turn well,,,,
,,,,,,,
Positive,Positive,"you stick swords in the barrel until the pirate pops up???  thats all there is to it??? sounds painfully dumb, yes?  well ok, it *is* a dumb-sounding concept and is no educational toy, but the kids love it, and its not painful for the adults.  my head-of-her class 7 year old will still ask for it once in a while, and my 4 year old short-attention span boy loves it.  the games are very quick, give an excuse for some optional pirate sillyness, have very simple clean-up and are just not painful.sort of reminds me of ""hungry, hungry, hippo"" in that the game is short, luck based, kind of dumb and yet somehow more entertaining than it should be.  pop up pirate has easier clean-up and is a little less manic.",stick barrel pirate painfully dumb yes well ok educational toy love painful class year old still ask year old span boy games quick give excuse optional pirate simple cleanup hungry hungry game short luck kind dumb somehow pop pirate easier cleanup little less manic,,,,
,,,,,,,
Positive,Positive,"this game is a really good one. there is no reading involved and it goes by pretty quickly so you don't have to much whining in between turns. it is really funny to watch our kids (ages 5 and 9 months) scream in glee as the pirate pops out of his barrel. set up is a breeze. the only problem we had is that one time we played and the pirate never popped out, even though all the swords were in place. we found out that someone didn't puch the sword in all the way, this would be something you would just have to make sure was done during wach turn. other than that, this is a cool game and takes a pretty good beating with out breaking.",game really good reading involved pretty quickly much whining really funny watch scream glee pirate barrel set breeze problem time pirate place sword way make sure turn cool game pretty good,,,,
,,,,,,,
Positive,Positive,"to me, the name ""tomy"" has always brought to mind toys that are made of plastic so tough that police can use them as battering rams. this game is no exception. got mine at a thrift store without the base, but it works just fine without it. easy set up, easy play, and easy cleanup make this game a higher-being-send. blackbeard is pushed into placed, swords are pushed to the hilt until the pirate ejects, and then all items can be thrown in box fuss-free. beardie jumps high enough for producement of excited squeals, but low enough as not to appear bloodthirsty. if he flies on your turn, then you're out, and the remaining players continue on. i've been stalking this game for years, and i am glad that i took the plunge with this guy.",mind plastic tough police use game exception thrift store without base fine without easy set easy play easy cleanup make game blackbeard hilt pirate box high enough excited low enough appear bloodthirsty turn continue game glad plunge guy,,,,
,,,,,,,
Positive,Positive,i think i got this when the grandson was about 2.  at 5 he will still play it--for a bit.  well worth the money for a couple of years of entertainment.,think grandson still play bit well worth money couple entertainment,,,,
,,,,,,,
Positive,Positive,"on the surface, pop-up pirate looks like it's aimed towards the younger crowd, but underneath that kiddy exterior is a game so complex and demanding that we mensa members even bust it out occasionally. what you don't know is that pop-up pirate uses super-advanced algorithms and formulas to determine what slit will blow that silly little pirate's top off.it is very hard to explain, but i will try to put as best as i can in layman's terms. every slit and sword color combination produces a certain number. for example; slit #17, combined with a red sword, produces the number 678. this number by itself means nothing, but once another sword is put in the barrel, a certain condition is made. for example; slit #12 with a blue sword followed by slit #8 with a green sword produces the condition ""factor of 4"". subsequent numbers that are produced must adhere to this condition, or else the pirate pop meter raises by 1. when the meter reaches 5, the pirate of course pops out of the barrel. the meter may raise more than 1 depending on the severity of a produced number's unfaithfulness to the condition, but we're not sure yet how this severity is measured.another factor to the game is where exactly the pirate lands. the location were his head meets the ground will affect the pirate pop meter in the next match. we believe that is the pirate lands on his northwestern quadrant, the pirate pop meter changes its maximum capacity to 7 in the next match. this is only a claim, but rest assured we are doing extensive testing to prove this and other hypotheses.so you see, to you it is but a simple child's game. to us here at mensa, it is an ongoing intelligent battle that we may never come to fully understand unless we preform at our very best.",surface popup pirate younger crowd underneath exterior game demanding mensa bust occasionally know popup pirate determine slit blow silly little top hard explain try put best every slit sword color combination certain number example slit red sword number number means nothing sword put barrel certain condition example slit blue sword slit green sword condition subsequent adhere condition else pirate pop meter meter pirate course barrel meter raise severity unfaithfulness condition sure severity game exactly pirate location head ground affect pirate pop meter next match believe pirate pirate pop meter maximum capacity next match claim rest assured extensive testing prove see simple game mensa intelligent battle fully understand preform best,,,,
,,,,,,,
Positive,Positive,grandkids (ages 4 and 6) love this game. it makes them laugh and is entertaining.,love game laugh,,,,
,,,,,,,
Positive,Positive,this is a fun toy for small kids. kids can keep their small toys and carry this around the home. gives them a sense of 'ownership'.,fun toy small keep small carry around home sense ownership,,,,
,,,,,,,
Positive,Positive,"we got this cart a year ago and it has held up great with the use of two girls 2 and 3.5 at the time we got it.  the food didn't last long, but the cart has been great. we have had no problems with it coming apart.  they load it with everything from full soda cans to all sorts of real food from the pantry.",year ago great use two time food last long great coming apart load everything full soda real food pantry,,,,
,,,,,,,
Positive,Positive,"my granddaughter loves to pretend and loves this cart even though she's only 19 mos old, she knows what it is.  i give her coupons and ""credit cards"" and she even knows what they are!! very realistic and light weight enough for a tiny tot . . .even if it tips (which it hasn't)",granddaughter pretend old give credit realistic light weight enough tiny,,,,
,,,,,,,
Positive,Positive,"my daughter received this for her bday, and it gets played with just about everyday.  but it tips over easily, and younger children need to be closely supervised with it.  it came with a nice assortment of play food and money, but i'm not sure i would have bought this one myself.",daughter received everyday easily younger children need nice assortment play food money sure,,,,
,,,,,,,
Positive,Positive,"these shopping carts are wonderful for your little play-pretender. they're much more realistic than the plastic ones, and easy to assemble as well. we got out son one for christmas, so we can't exactly judge whether it's really durable, but so far it's endured being pushed up and down the house, and accidentally overturned, too. my son, who's 5, loves it -- he plays supermarket and loads up on groceries, then brings them to his ""restaurant."" it was a great purchase, worth every penny.",shopping wonderful little much realistic plastic easy assemble well christmas exactly judge really durable far house accidentally supermarket groceries restaurant great purchase worth every penny,,,,
,,,,,,,
Positive,Positive,"my two year old loves this concertina!  it is very simple to play.  she holds the straps to push and pull.  however, my older daughter puts her fingers under the straps and it plays wonderfully!  for a toy instrument it is heavier than any cheap plastic toy instrument but durabilty often comes with a little extra weight.  my child is so excited to hear the noise she is making.  to her this is a great instrument!  i would encourage others to buy it.i completely disagree with the first two reviewers!  this is a great toy made by plan toys.",two year old simple play push pull older daughter wonderfully toy instrument heavier cheap plastic toy instrument often little extra weight child excited hear noise great instrument encourage others buy completely disagree first two great toy plan,,,,
,,,,,,,
Positive,Positive,"i bought this while still pregnant.  i saw another baby light up when his father played it for him.  my daughter is only 7.5 months and can't play this alone.  but, she loves when i play it.  no matter what she is doing, she stops and looks at me and smiles so big.  the noise is ok.  i don't think a pretty sound is the point, i think it's just supposed to be fun for a child to make noise in the first place.  my daughter enjoys chewing on this and rolling it around.  i'm happy we have it.the placement of the hole could be better, but i don't think anyone would put their hand flat against the ends, you more cup the ends, thus allowing air in and out of the hole.",still pregnant saw baby light father daughter play alone play matter big noise ok think pretty sound point think fun child make noise first place daughter rolling around happy placement hole better think put hand flat cup air hole,,,,
,,,,,,,
Positive,Positive,this is the second one we've purchased for someone in the one year range. both little ones have loved it!,second weve year range little loved,,,,
,,,,,,,
Positive,Positive,"first the colors can't be beat. there is only two sounds that come out of the concertina. it has one squeaker like sound on the pull and one sound on the push, not unpleasant on the ears. :o)",first beat two squeaker sound pull sound push unpleasant,,,,
,,,,,,,
Positive,Positive,"love the dino shape, the kids are proud of their accomplishment when they finish.  highly recommend it.  good quality -",love shape proud accomplishment finish highly recommend good quality,,,,
,,,,,,,
Positive,Negative,"this puzzle is virtually indestructible, just like all the other melissa and doug puzzles we have invested in. i saw invested, because i have always felt they are a little pricey for the size and number of pieces, but we keep buying them because they have survived my four and two year olds walking on them, chewing on them, etc. other puzzles we have bought are bent or torn and do not go together very well anymore. when we bought this for him two years ago, we took a picture of him laying next to it on the floor and he was no taller than the puzzle. if you are looking for puzzles that can withstand the full destructive force of two young children, then do not question the price, it is well worth it.",puzzle virtually indestructible doug saw little size number keep buying two year torn go together well anymore two ago picture laying next floor taller puzzle looking withstand full destructive force two young children question price well worth,,,,
,,,,,,,
Positive,Positive,great puzzle. so large and life like. the glossy matting on the puzzle make it very nice and durable. i liked this puzzle great for kids.,great puzzle large life glossy puzzle make nice durable liked puzzle great,,,,
,,,,,,,
Positive,Positive,"we purchased it in 2003 and our son is now 6 - he still loves to do it!  it's very well-made (as are all of melissa & doug's puzzles and toys) and the colors are bright.  the fun part about this particular t-rex is that he's not rectangular, so there's an additional challenge to putting him together.  we love him!",still bright fun part particular rectangular additional challenge together love,,,,
,,,,,,,
Positive,Positive,"my 4 year old grandson just loves this puzzle.  it is quite unique because when put together it is in the shape of a t-rex.  very well made puzzle, holds up for excessive usage of a four year old.  it has been forced in place, stepped on and crammed in the box but it always come of of the box looking great.  he loves it, melissa & doug - keep up the good work!",year old grandson puzzle unique put together shape well puzzle excessive usage year old forced place box box looking great doug keep good work,,,,
,,,,,,,
Positive,Positive,"typical of this manufacturer, the cardboard pieces are strong and durable. the graphics are a high quality printing. without abnormal abuse this puzzle will last for many years.the puzzle is shaped like a tyrannosaurus rex. it is large. will be loved by dinosaur fanatics like my son!i highly recommend all carboard and wooden peg puzzles by lights, camera, interaction for their durability and high quality.",typical manufacturer cardboard strong durable high quality without abnormal abuse puzzle last many puzzle large loved dinosaur highly recommend wooden peg camera interaction durability high quality,,,,
,,,,,,,
Positive,Positive,"the melissa and doug puzzles are wonderful.  they're so durable that they will last for many years (perhaps generations!).  kids love the big puzzles; they are easier and more fun than puzzles with tiny pieces.  they especially love shaped puzzles like this one - it's somehow more fun to put together a puzzle that's in the shape of a dinosaur than one that just has dinosaurs in the background.  this is a gender-neutral toy, because boys and girls alike love dinosaurs.  the price is reasonable, too; where else can you find a toy that's fun and challenging for $10?  you might want to buy several - they make great birthday gifts!",doug wonderful durable last many love big easier fun tiny love somehow fun put together puzzle shape dinosaur toy boys love price reasonable else find toy fun buy several make great birthday,,,,
,,,,,,,
Positive,Positive,"for young kids who are learning to move beyond the typical square puzzle, this is just the right type of puzzle. the pieces are big enough to easily manipulate and sturdy enough to withstand much puzzle putting together activity. it isn't so difficult that you will have to help your children and yet it is hard enough to offer a challenge. at a guess i'd say this would be too easy for 8 year olds. the picture is nice and bright as well.worth the money.enjoy.",young learning move beyond typical square puzzle right type puzzle big enough easily manipulate sturdy enough withstand much puzzle together activity difficult help children hard enough offer challenge guess say easy year picture nice bright,,,,
